x,levels
79.8669851466,15.9755157119
87.6929716963,25.5366203689
64.1217540086,27.8158457456
32.5116980428,19.7904282489
56.6710854197,27.8291286285
30.7543699982,19.0211273048
53.1393550857,31.6710921372
87.2132072282,25.5363610787
41.3386865617,31.8023475047
32.8235364817,13.2387169053
9.76595914384,37.6671817615
90.7669430803,21.3155081745
34.1779488514,18.7956594285
27.0145943397,16.806128525
104.634963362,56.0750723948
34.0578893933,23.8614192174
97.2022022956,41.0714179154
84.4175633304,19.9998279597
103.691409982,56.5989669222
32.1799144075,26.1672311505
60.8978125493,26.5824544254
71.5547954402,8.80051953518
73.9256227723,25.245254424
7.71323194849,31.7490064543
60.0687218541,31.3746080654
35.1931556014,11.5666929372
108.274985483,79.6939240472
96.9572581281,37.7029459789
59.7636276715,27.4723610589
28.8681901811,18.8251200479
38.4991834626,29.7362277849
86.8661412208,21.8102416704
43.8058410535,26.9905245051
28.0071882995,19.16102004
31.3316545266,22.4538354312
9.52253343001,42.2165803569
103.307717489,51.9414868966
8.31886601701,32.9844951515
2.03871227562,42.4789873356
79.499971252,34.5713067173
87.4778730552,20.4988217435
71.2423729727,21.6215359876
70.0098766198,32.1153397412
77.1158059417,24.8758767852
86.9544006033,17.8348363294
25.0842820599,12.2350797107
41.1144226455,28.8907836485
109.784968012,75.4083851318
8.24093441737,29.4408056038
58.4106899157,28.7924900314
61.7869030844,27.3979444179
25.7890894115,18.057937457
96.8579007771,37.0664785024
62.314676752,27.1514362001
94.1155712788,15.8046666304
91.5010873782,19.0385046441
68.0734751103,28.5877052561
93.1482856767,29.8251829449
24.8111950433,21.9232812746
21.0878068087,23.8766983183
27.6731637396,24.3640376675
73.7049841109,13.6352229594
35.1637708614,31.402562549
70.2897140466,18.1973571101
95.842468612,31.5179298057
50.4691380372,21.6403171095
19.3148770896,26.6124241054
106.737982516,65.1701819655
77.1111322913,23.0664416168
61.7188969777,20.9946838765
90.0808930874,24.3726693363
8.04022783433,25.8529792466
88.2184053332,25.7579566138
5.11961208351,36.6405624964
96.8176224402,35.4438880189
90.9392235453,25.1523796513
77.2539727946,22.2305253445
104.533919711,50.1801640322
99.435559561,34.5097470989
2.60474327224,48.5073222236
5.46811940202,28.0193346806
27.1490996048,17.0169027617
36.8902453313,22.2206585297
21.8145185006,14.4941188945
1.65880563303,44.61152426
52.6137149947,26.2666569564
25.7291294222,7.7172532134
102.246724323,42.2108700927
3.15979739223,41.9495809748
18.4503368596,19.8206889291
51.9051845449,27.2651586927
5.31221837746,27.9871596802
23.5872382763,27.9568076224
66.2400486025,23.9402788573
33.4500329238,22.5575162486
102.235908511,50.8968672843
97.8300557051,37.554684583
33.2894973345,26.6149886589
0.956742159402,43.0728809064
0.300893832866,47.2173781099
59.6744442965,27.0456525791
5.31153771893,23.4134784799
51.1334380845,29.8458034034
62.0079654196,22.943337272
109.695518415,77.8863532589
42.8541667979,28.1630034146
77.8010812754,14.6084055825
63.1564902766,24.7614565658
97.394720315,40.1129950225
16.4624240491,14.9104381964
39.0299678096,20.4640954569
104.973819743,49.1047083213
108.109421621,74.8679152581
69.112676587,22.8385165582
55.6884307585,28.2942977195
105.661449241,52.8379028449
21.8952260205,10.3827187982
10.0613884062,38.7482101411
86.7633344224,23.9538171938
90.1559529988,26.1488125195
66.1981880324,26.2710542916
36.6240824593,27.1437501086
34.0188201857,31.1860325247
64.5999177677,24.6595340809
46.0139246904,27.742698621
59.1716583907,26.7342086297
67.5614532127,23.1839180857
53.5698187909,28.0322774981
15.3280585646,16.6494633662
44.8575771368,32.6336357937
12.6209811489,24.0841090069
95.994103611,39.1628712741
17.4074154285,27.5897150393
3.69222818744,36.7160951954
81.9786730013,24.3375387332
106.15620041,60.7352715745
107.343694948,66.5276993429
35.7803616615,31.8430967929
0.641439837098,59.7901746586
15.5585702013,24.1889729464
11.6735102504,28.4628221166
87.9711558784,22.0346819477
93.8607363711,31.5220131415
63.4133342274,28.7385633463
107.206607061,65.8008258639
46.5247421922,29.4462724934
102.094234944,44.7245391861
79.8606552814,18.222837608
11.8998195525,21.054082986
71.8149099258,23.3330965898
34.8922610793,20.4889029864
70.1056944437,21.4608149781
26.4117488662,10.4158575583
50.1984819536,25.1600194971
100.941028808,43.3855617342
62.2337890513,32.0767759066
43.317528497,20.7321233439
66.7528599106,23.860686631
52.2251941068,31.5443258489
60.2124605566,26.0632203631
6.84485054218,30.9993470924
100.452333236,42.9118327847
64.646403231,28.0782454197
74.4153698881,20.6777704054
13.5926289637,9.77244403733
91.5408918379,34.3247847669
25.0336130191,18.0270068554
14.2242908023,17.3464831851
67.8312545042,31.7718691186
15.7349746586,24.2803050831
36.8710621751,18.3175622348
54.7455573646,26.5381130075
63.6372541301,26.134184643
8.66556405843,26.2408331866
8.06581039389,26.5880130177
80.0232079999,23.032982466
49.7415402857,19.2715542235
59.93743751,27.3644426857
11.7194379157,25.6369301094
102.139439704,49.629769004
12.7709790636,18.0819803183
37.4195838937,20.0439724772
47.505588612,21.5651599414
66.2076107355,23.7271985465
40.0058581594,24.9693047641
33.1856756387,25.6681081544
71.3562347398,21.5585587582
24.9823072153,20.9552578965
105.374728389,58.1462579854
106.427306596,63.9037555494
37.183270091,23.6456740281
89.1397313337,32.2721550093
92.105202905,24.2815175933
89.7407771762,29.7499742194
89.7878374947,17.7358259323
13.9341417798,20.3669732764
109.039557798,78.615058859
23.8354170509,25.0211400522
43.1291314277,29.8508298139
25.6446625766,15.1097177164
15.6924992311,22.2478899135
59.3700019921,35.4845383624
51.2761640683,38.6933415466
30.7937991945,27.0404874142
21.8000044179,16.446490601
30.328812524,19.7209050135
102.970855177,50.4716560473
5.77690723556,40.0778877183
44.0212249393,17.7652809679
65.2884977948,29.0831675904
50.7420428374,23.6116813619
83.4212225523,21.8422366377
97.612714649,30.2606610581
64.0777940764,23.2259479261
22.7959249194,13.3759259952
75.8144548827,15.2379231104
62.8062778129,23.8787915155
8.41912492185,35.0228740715
19.6155494161,13.0222744319
96.8812750478,38.40835392
93.6231661786,36.4437002536
50.3157935402,23.5156926366
93.1395319855,28.5959995048
91.0719057376,20.4385883007
6.0956094884,31.5703798232
43.4454685088,28.4079062514
16.9067504308,15.6762348207
84.2430517113,22.7641644391
93.4668131559,34.3514792581
71.0279985825,26.1440432226
99.1381182932,39.5308851181
81.4369611225,16.6415480522
46.0574310474,14.9023846071
0.760660182252,48.6170386776
8.56484245861,31.4916896687
26.7566913791,22.1749285653
55.2887098863,30.072433386
49.8561027735,28.6181117178
44.8079435254,19.6804569269
82.1079404829,22.4716548572
103.660426303,45.4532459246
72.0834518047,18.6216504398
29.2918919134,21.5978285569
58.6359326895,35.2954608366
74.8202885514,36.202027875
106.800098917,60.6026336533
2.69106461834,34.0285504438
35.2990771614,17.055258998
51.5046984629,26.4085622813
42.4702625501,24.1858404451
106.800654198,70.7187872992
20.5070521984,12.7701083547
39.0780487703,22.454045203
5.3046330109,30.776052563
65.465518363,17.4936317172
37.9433755146,28.9607831291
69.4934940849,34.3012878036
82.8924997076,27.4693570276
105.11229357,60.0065727627
61.3508788998,21.5977576019
77.4510396628,29.1327494995
0.0587195840974,45.9483156673
75.8513560599,20.1293176514
77.5677760954,18.3917327804
27.1152710468,19.3809838888
39.6298078263,23.5032626276
92.9019983562,21.6134405644
84.9494474997,22.1447766277
105.440435735,51.3965326471
30.0434641664,17.0575960976
40.4183321959,22.1659129896
16.3104043713,17.2159448869
30.8154851191,18.5577387906
17.1207914305,18.4015984665
36.3953591923,35.2014517566
37.9903021818,20.6025815063
62.0190513565,31.159961996
18.5480240123,18.9867935972
93.886892198,29.3508562639
65.8298965594,24.7765523014
56.072634334,21.5686886138
74.4166680383,21.4090392735
75.4188703463,18.219541286
62.5698909937,26.1418074372
46.6580662078,27.9536947776
63.9734160158,26.1230329053
77.0587665902,22.1146599311
57.9492761991,31.8023969485
91.6456628689,22.3304152616
43.7540473047,20.098644896
76.6549204005,26.3934832574
12.696068943,23.6393206094
5.82376748396,30.2877027162
36.1599446027,32.9490786961
78.64241409,23.65908375
38.7427711227,25.4496080028
73.3697713289,28.8037431332
88.7506484959,28.4168210052
78.9085635992,24.7015801001
74.4105938058,13.0434222347
5.19963845852,29.9135564584
53.5034464489,24.3624577044
12.3043877904,20.9402146111
4.11506768528,38.6508625142
32.1656194431,24.4077136225
33.3421828314,12.6951418226
63.0956023734,32.6562743063
100.905909194,33.134112997
6.91358174609,21.6314619054
103.483948944,55.0187379181
20.0468733998,23.0758405214
38.3691299376,25.8470407974
2.33468916212,49.8840902022
57.5189714699,23.1251161189
16.5740765644,22.4111379216
30.4838480801,18.6442447941
69.2654265046,33.2612090596
85.4883669469,27.835929817
5.67815098373,33.0297446144
53.334568173,32.1525382303
86.6601239852,26.5139424377
56.0625713523,25.1318311377
61.3005976616,30.9918655411
48.045702789,30.4301858411
49.2694708823,28.3667274467
35.3511917774,15.9949631041
90.7067590032,26.8765676121
23.4885451134,11.0434991115
50.9173109013,33.9125869072
12.4290144765,20.3283461352
30.5180020177,20.6086576796
95.4210769146,38.3180449047
47.7164447958,22.5649134063
102.260741051,43.7180518727
0.597106829715,43.5795236064
41.5844238828,35.0525494638
88.6909087016,28.4085881986
25.1897358771,25.9492401317
42.1884953829,23.6874768704
59.9551848136,22.8441958572
7.95166567739,20.1032006879
26.6896202914,18.3315842331
40.5717027185,32.8318700258
2.31766185517,45.050334259
65.5049119342,24.8109742852
31.4168623785,19.020151786
53.7884097012,31.7366372008
107.082289212,66.4851896351
54.5184893403,23.558430987
88.5455294704,22.1542494363
54.9335741596,31.6754892706
92.7720689176,34.1809699878
105.693107344,50.1926764103
47.525174511,32.8438512863
52.2103322123,31.8930100685
69.8541446954,31.7923349443
92.820110724,19.5983681283
31.4022345228,13.5870612851
109.681982108,77.5441951845
75.2581043442,23.570776935
72.0081960809,23.0820512478
104.385991427,56.6296935362
9.55157829354,30.8323879869
69.3476579071,25.511530061
35.2365522047,21.5103340409
20.9502895049,14.5201818171
68.5372473217,27.7743574459
52.7323846621,14.162577863
79.671909587,23.2404187047
42.2796183563,25.0832049124
84.828744259,17.3602628136
15.7716690717,18.5484478798
56.5470201518,21.5605732903
90.3114005107,27.3983165585
85.7100679332,23.6117217406
41.6703936783,22.8528542972
28.8786867405,20.8844380275
21.3499286247,20.6424517613
21.6346761126,20.6847569634
90.558947913,31.8095811193
15.8528546341,17.8245779604
88.9050536539,21.767403614
29.6748483719,19.0825291124
60.9069995395,26.6539084019
87.6979896939,20.5044027424
76.3162084283,25.5689579377
105.171219473,63.904175997
73.1743400764,24.8757129247
38.3213173389,18.7212526075
91.33001663,26.6813301475
44.9532346068,27.5726506259
43.0431095513,29.8496192913
16.6285127431,22.5134357081
13.0909472215,18.7479205419
107.890145687,67.789851454
8.4855410607,24.3601300028
25.7932638564,19.2456791911
85.2852448115,27.8920305599
21.7939361899,26.0145750669
66.7258159562,27.9419534248
51.4166050899,27.3677315111
12.3631875149,25.8334373261
69.6564087371,28.9273562092
45.9625202756,37.8732133744
51.3432533773,27.5158113321
58.7868191769,22.3658502271
20.2679981505,21.8321254219
81.9851750231,20.4316020164
20.6955700313,20.97983111
49.2624751925,25.3321987291
38.4759852325,23.9806648596
32.5459936832,25.2802930351
95.3330370855,30.7359421876
39.8289237657,30.8664530546
33.3864973084,19.7712693541
37.4248875182,16.2220379318
42.9723484237,28.92414536
16.3370771497,25.4323638067
49.0923232898,31.3815537702
57.6413311046,30.1242135749
89.3475464875,24.7205435055
92.4180788495,24.9370480098
43.2520032332,18.0935202821
33.4717114142,14.1257720017
10.2710925855,34.7245455796
13.5479314251,15.5490114263
9.53032673599,35.3593314794
32.1304798583,13.0935973207
32.1662825897,25.5588875776
66.4087599808,36.0334843346
89.9084610571,26.8437246716
96.4978150328,35.7741637133
47.469644092,28.8912341417
40.4721916261,26.9309495678
104.877927748,60.1725041442
86.5421564042,22.4869080206
89.0792122625,23.7084707794
52.3365995275,21.9737395332
27.9038443857,11.6704128608
94.8118117976,27.6475592401
40.0906621474,33.9980554008
35.6871117626,26.1891673813
4.26856707421,34.2671102975
40.3835922088,23.3549765641
72.215702701,29.3399368694
97.2380062516,26.8702033573
90.5043390281,26.2736283948
60.7647654883,27.5330815408
85.6424059216,25.2757839317
81.5849570179,21.1346573362
11.2500524719,31.9078289771
95.8512850933,32.0708480394
72.0838807562,16.2572789409
27.9547301637,22.119116045
29.5906608981,28.0958455618
100.679335927,44.7549622846
72.6816373541,26.4594778399
94.1184583125,30.9077223652
101.722637176,44.5777889238
39.4185362947,23.0081426532
82.6361475596,23.6167555083
107.259241364,66.8224348107
99.9647259469,39.4490525406
9.19537920235,32.861255221
68.27178178,24.6353894722
80.5243620798,14.2965358248
92.270625667,26.4827500097
1.66370019667,47.1630685243
103.506196897,47.2054160618
5.1322177363,32.8488074623
9.788836309,36.4115245274
8.25185654548,25.683126303
5.72300878253,41.2788824214
0.810868156146,43.9394345706
9.63400353255,37.4572915233
84.2658486033,13.2418123008
72.7956128651,17.3999028203
43.6250372764,20.6042410852
20.9165647885,15.2693443174
85.3521736034,26.4684476336
41.9995795574,25.773542094
2.45592317882,40.6472024238
64.4110285894,27.7575323203
95.423502969,32.9672507058
107.950314612,63.6771925135
60.1974699774,34.8315950421
53.5904157724,34.974971296
62.6368944949,26.6623427368
5.16786303017,29.0146575759
17.2100138498,15.8387101165
47.7828697584,25.9911349169
15.8473213602,3.16532860776
6.35816759799,32.9641715204
60.3636620751,24.7770774017
25.7659178194,14.3187805821
86.424063168,17.8541991286
74.3681620538,25.9462358651
71.4707944716,34.6852435275
104.014378106,60.1212203223
69.5560067256,29.2659459558
88.4888365618,22.665475396
13.3299896811,20.2096976985
93.0011942527,20.8796349099
40.7063671299,26.2982697751
45.3633830284,24.7902702645
0.955723576898,47.9095659022
98.6711041528,43.6088185773
59.0957355762,30.2638518148
12.4398986763,21.6578803529
108.003782813,68.4566020377
29.251048848,15.6495164332
62.2080040795,24.252095343
40.4021768994,27.464633886
64.1247978692,26.5486666866
86.8686437532,23.1427411079
45.9046774698,19.1330204438
18.0136796301,11.2966212299
76.6283705053,30.1988743453
72.9297374513,25.4509050277
3.52356728452,29.8538798718
30.3403130854,18.5784461127
84.7552002749,18.9283757197
76.6406031073,20.0024889902
31.9861917474,27.1037283438
25.4046711052,25.373493859
62.3301288535,32.513360076
36.2816489409,29.0564732117
44.9181034423,27.4837060738
90.2308567173,17.2311993593
33.0848405654,16.5481360553
48.6819608291,21.1437790084
58.0592893525,28.2826771659
70.3965135213,20.9767166638
105.914400114,64.7907884027
10.3092742605,38.7182307641
93.8218594955,29.332946622
17.4409138157,29.0744314009
3.65768926672,39.4177042934
20.985930475,24.8159522834
87.7273384973,26.2375936654
6.82683817509,38.1736888519
100.211340396,37.8393176762
95.4317123726,30.0270673712
109.162951721,72.3075093588
17.905155042,16.8248481411
94.6810350497,32.1847319334
77.8000050047,26.9097465257
3.36732485853,40.6752926089
31.1226109925,18.8559398222
27.8419663184,20.5303895103
20.9914109643,17.5138262631
21.4404098552,17.2485520926
40.008313629,34.9154382089
6.02647095566,22.3180542098
107.8415252,74.253661661
4.41979928856,46.1161102616
41.881296338,23.280232256
37.8537326164,29.1380866343
95.8887377456,38.7220361635
8.22903935698,27.2131237437
95.3707560371,29.3736441718
106.048904923,53.5421185108
100.244681684,42.6853207601
57.6699025458,31.8772640688
15.7047494513,21.4503143845
19.3182437753,23.8729944138
38.8285235787,26.8456790397
42.5504185331,23.3625231774
86.5338507336,26.976149069
4.30929624133,36.7543288421
70.9296369695,25.2582978155
91.6884099843,25.7129362174
51.7773732595,27.0633842651
78.2592173749,16.8534041634
13.333967565,22.6189874506
49.3966834304,26.0774517293
47.585158344,37.4776273682
109.611185477,81.7145309267
67.743044143,22.4637410153
57.7101737988,32.0936040044
67.3596076251,25.0299162399
48.0530882602,25.7691085273
24.2121301435,22.8039974134
68.5596166754,25.8789995872
98.3129957509,33.4376184759
69.4249807949,31.0617749475
48.5693331773,28.324845517
24.7898438959,22.8453850625
83.4520878416,32.8786141727
94.2439521465,28.4328182028
89.6869484773,25.2750160691
61.5954186576,30.1550654322
105.909299267,65.5367170917
34.2101997017,19.7801803819
99.1067377117,40.2718019108
74.3084695096,21.6894008657
49.1931553759,29.027083659
80.1755879157,30.3616717971
41.7184792475,31.397577905
98.6769226119,33.6206966583
65.3539924501,28.6244414046
60.929799311,27.9468100819
61.2596855656,28.0866406394
36.3399914048,26.3517719462
47.6218941717,29.5991891181
67.9145172092,27.2713064018
84.5191358232,21.7136866299
56.5316091283,26.2044014374
19.1345836325,15.9588503787
54.6046588596,30.0219929074
20.7879490612,2.87839819156
50.5455065216,31.5456785807
41.5756779197,25.2026056124
69.563297728,25.1401144624
35.7110462096,17.0816540231
79.9490056962,21.6551247523
7.91430845205,32.9512084161
92.1457371879,24.0290970453
9.34171111642,33.8502675983
51.3059115501,27.4593736729
102.880092472,52.3408971814
90.8381507763,23.6796846226
85.1341236933,18.6916096574
31.0926399568,14.3185761186
25.4660629967,17.5512096528
107.921041707,68.5194352164
88.0334167786,27.0645098866
74.0451693519,30.1164068718
54.6441603093,25.4468742224
28.1544269979,25.7922416237
39.4026587951,23.0674528751
83.631561903,20.748583452
66.9031455697,22.4528292558
16.4231273531,9.3053963626
19.7919117112,16.0102909815
24.8480209554,16.5867306856
19.5151476167,16.582638336
4.5460833772,41.6932423741
50.7808909837,23.0359425822
7.19690602496,27.867765155
106.76638071,60.299315745
104.823956953,57.3499311764
66.9481650738,30.2485251811
109.396473887,78.7600080267
68.2811308681,26.542292526
7.72970833271,28.6917664923
21.9405757466,21.481220667
86.4454163523,22.2679252338
102.666927867,54.2668337327
56.9661553624,29.0165353698
89.8847321442,18.3564468385
20.8591972814,21.7724925325
5.12198222258,36.5083909333
97.8333944407,36.4662543643
18.3947927785,16.6835328775
53.7128986433,31.1551350328
21.0854452396,26.1881799408
40.2946657012,36.1185457356
2.98392168318,42.1589155131
61.2423612954,27.1914765756
18.4566205952,15.7871397268
21.2448284186,21.0682033235
53.5294999892,29.5537249173
105.30767909,59.2593287164
16.5607741178,25.0447709063
15.4942318011,13.8939291445
77.7393865527,17.3811076457
54.4346988362,34.6980894696
60.2762385917,29.0498810268
20.5958585802,16.5412935499
103.431398047,46.7285449066
99.4842169135,30.1538831896
76.5472237522,24.240210538
88.6674638068,20.298896144
68.3079741048,23.5335687231
28.7480918745,15.8485793273
18.0805686998,22.5490396985
65.1406996981,25.7015077538
13.2106896913,13.7909461189
43.7280222022,21.6992958289
36.4847780738,23.6931239517
7.86835911451,20.2722435212
96.5418261571,42.3397193714
56.2340328336,26.2832036179
66.5470137427,26.5476736666
56.6717637983,27.3439228694
39.6596817153,30.4401023016
52.8191508454,23.6901816561
73.8197378621,25.5417826584
101.136809938,36.5737477911
80.5725909186,18.8182413664
68.6946742185,24.8394863719
59.9504163388,32.5281200095
21.254326381,22.3904144738
103.431341013,51.465511995
105.232140599,64.2486433487
29.9966118221,26.2600571969
16.7977104371,25.8044092187
35.649710906,26.7106242198
89.2820882974,24.4998462729
20.4333552315,2.11891353981
62.2824723132,26.2066576279
22.9309863216,15.6165659844
3.04644197892,44.2182590332
34.9106775211,26.9331381856
92.9656598288,29.9470140911
62.9931177509,22.9709739419
24.7101598235,22.6290015486
58.693078754,13.8044842172
37.8032432946,31.0087647285
103.389686406,46.4143987374
50.3373224128,26.3017775742
64.178334306,36.787827047
54.4283145766,31.1622162521
92.9717262811,31.6488830072
39.5075395679,16.7917194726
7.13435299967,35.7065837765
41.0869464114,25.0820057308
61.9105462264,27.1983609001
91.1070716518,27.6125299847
78.7051792679,24.5367104528
105.168875069,55.9516005148
98.7621669916,36.7596756455
85.2032152045,18.0221037132
97.4733265405,31.5719608624
69.947840119,29.0903125262
61.8111575261,28.436105241
21.9579019424,14.4592160728
48.0699942532,35.8252258171
84.2084750845,29.5377879767
39.9585451009,13.897351015
94.492397744,30.6311726911
62.9568648324,30.2954163773
98.1477348326,29.3800161659
104.052619809,53.9754323837
25.4229969986,19.9920259279
44.2416016934,28.8154651694
7.07247882114,31.3178816599
30.7030984973,17.3092738574
13.209628816,19.4807212489
39.4851390699,26.2150151878
68.5595841318,29.9933484881
104.96554116,58.157730847
95.1777382192,33.9656364117
0.053058000577,61.5705439751
53.6419105642,21.1087204236
99.9307017476,41.8769080971
101.598892761,46.5999982173
31.3846653672,24.6109581123
13.9401496248,15.2073842004
100.079869135,41.735515569
36.0818861863,23.1342283957
1.10488992691,53.7165606254
34.6687201207,25.2232503084
92.2126611049,20.9346274847
65.0572550097,32.6950274543
53.4880950871,28.9844935403
36.4999736916,9.29733658603
17.0388895015,13.025978557
41.8947283473,27.8078542056
0.835268765827,47.7879617171
52.1659393226,27.1773634332
94.0125492517,30.6631914935
26.6139682302,25.124020406
15.4654172077,30.3973283796
15.9884630133,12.4771809127
36.4458187557,24.8794378539
2.48770568165,48.0729725316
82.8033710699,22.7037934015
5.10653328729,37.8389212721
46.7681082335,25.793194048
84.3725226163,19.6775053421
94.1216720065,29.3403559221
20.6383041413,16.3627947531
41.5380195827,24.2269537221
100.862033882,48.7224501032
102.819130465,55.3761841337
75.6908989747,26.2717180183
72.4007104535,21.7884723347
80.1612779401,20.5317323145
87.7662636767,28.1870954792
96.439511198,41.0928475261
17.9486581817,17.3263133962
98.5413805101,42.4063398998
78.1395089813,19.0285976083
54.5211714376,22.2461976972
28.5144786142,31.6247343052
91.1502463494,35.3803802838
31.0213075572,17.2307259537
51.1041629631,29.9502379502
9.14421038761,35.7226619463
88.6634791466,22.9458281931
68.2737258223,26.5939579068
68.9866532861,32.0394196962
87.874738275,20.5135589749
0.835486904924,51.2485687631
109.489611516,78.8335163199
97.5664353627,40.822667159
95.563255842,30.2264190856
28.4231968855,25.2364080223
34.7757288657,18.7036547825
1.33521985823,38.8580710434
53.2633991273,33.8496105775
40.3821411141,29.8425617994
70.7518447309,21.3199675593
36.8152110428,32.5104432864
91.373999943,30.2816775709
71.893450468,20.5007098197
89.6483127276,21.7557548389
73.2218439083,16.8670341676
92.4400327297,26.6063185185
85.7567509361,21.428438984
7.10245056145,27.1991441453
36.5418083948,19.0952032776
84.2347601211,15.2028376821
67.1006580229,23.6349391772
12.014674784,26.5023582433
90.2192476772,28.658034096
87.5027262793,22.1632132814
68.754867247,28.402452168
103.659242827,56.5377982777
57.2944823394,35.1084369583
31.5194043724,17.2167060798
96.4175973703,38.1984073828
48.7703000566,31.6383990884
105.489032182,52.4167795089
49.84592615,21.8139495894
86.4215504021,28.3715455511
95.4044859765,41.8204153525
2.51994726531,40.4062005817
88.6858685558,17.457680683
95.0892593359,32.3826730915
53.41407262,27.5035475145
55.22237217,20.4229532449
70.230689288,24.5498151531
97.7060926373,30.6366864518
105.074179854,58.336975434
18.7058605451,18.3000436723
28.2997746595,14.3727184665
73.5035249172,17.4155828923
35.1412218315,22.7182042392
60.306769601,42.4217453026
88.1579495769,22.1137165304
98.2972888927,45.9794394529
24.1643680452,20.1683654222
57.6230303058,23.4503202936
93.9756247167,29.5981170687
64.4488947505,30.9419116615
9.9656313549,33.2028876521
19.6738035617,17.0751498553
13.3198793667,20.9502437216
32.1394663795,22.4542175579
30.0841321452,20.3989164312
7.21435436055,33.6665002421
44.0908711126,30.9039906617
73.7804135934,23.3610513798
99.2243430265,38.9756067591
34.3197049814,22.0558183732
26.2853950739,16.8810498482
18.8832769469,17.8540294855
61.7948216264,26.1587817971
58.793637763,31.0466206743
72.0185915751,26.241824575
87.9588136294,24.7476245424
4.36721630101,37.9088619007
97.0613095667,30.0873153641
103.906196529,43.5250755278
32.2528757527,26.8828858394
41.7907108361,26.2579648445
17.3580047597,19.8405340053
50.8255090224,25.8895077615
89.9863905604,23.3287466949
49.7038549743,22.0429108707
16.3637298586,16.6700925438
4.92342258987,31.2823623207
58.0895179056,24.3226364906
33.326464193,29.1715019618
106.750717261,63.6576029544
102.93959343,42.2901231358
57.9622252654,21.8789057951
1.9051591704,47.764263916
28.3092470809,23.7276605761
3.20346714779,41.1642473356
26.0341565654,18.340502104
22.7023861429,21.0157788434
72.4942806102,19.4549529787
1.50428720871,36.6966703646
96.5517715143,33.4123111344
1.80429406315,48.9385137513
49.1151981701,31.9718268159
108.735188676,65.7589962881
73.8104208204,22.7058453022
27.4361124687,14.479209786
20.29246465,15.5252251443
46.8778336532,20.0444998111
88.4173735012,26.1734624185
79.6287137023,24.1563537658
30.867154002,12.3012414679
101.884241435,51.2726966047
68.9737189122,27.0985622329
74.6675604804,20.2050061358
18.3130519775,17.2877371093
62.9112565885,33.3776809337
88.2901055111,18.0271679458
54.7261035238,29.1431226138
63.4222915437,35.6943729082
96.3615829472,37.0999919197
42.852836459,28.1920330482
72.4307678676,14.2403663156
20.0579491426,19.7438712912
30.0567667457,16.1334352368
80.2440018053,26.1982564291
11.0142303532,21.1338307126
51.8767498311,27.2772302683
85.7513347524,18.4615506727
93.6929646366,28.2743887926
8.97278734224,32.6774986036
70.6504465499,23.7192759071
63.9814929159,29.5106470675
91.1644115324,28.4697753663
44.852250098,26.5377385045
33.1684743502,23.6974104831
26.3273159907,21.5565045543
57.7932076724,23.6666483476
46.8095632771,27.2739073475
48.2812521022,32.3989872492
67.748107269,26.0952105845
45.4946848305,36.2180936403
109.09566399,77.1598613423
14.9729602749,14.5209751591
28.6537880197,20.8574043889
58.1008509983,24.9800772677
57.9931861479,28.6789298143
68.7568641407,25.7482686438
99.4131131465,36.0830086911
64.1350503268,26.667602853
4.83443271072,40.4672377305
86.9001480918,20.8347003297
94.3588684412,23.8326415946
100.270067492,46.5087991437
78.8394117875,17.2952624265
24.3252000368,20.1028639406
67.0494258442,23.2454287315
7.33599807369,30.1993422076
66.7559138511,33.0529704235
47.6666392484,31.5500821528
109.699757985,76.4409520692
89.7433881989,22.3059154344
16.7111747917,17.1551050717
15.5196999935,17.6068859019
97.3067342401,23.1179189422
54.9971040498,26.6808204439
104.002438403,47.455323769
106.666983718,63.4821601792
31.5963736734,25.0702681575
31.3210869129,22.7797724399
56.0975224586,34.604198673
106.038413637,65.3030165201
66.7372786368,20.1942893677
19.9764827165,19.2453522653
16.2491277054,12.0616656292
60.5472129082,26.6758734288
85.4414741614,25.051286897
64.1249365993,26.4599400083
72.3265786034,19.6252930774
37.3038498155,33.1274453746
31.0729870833,17.4642548433
87.4520788102,18.3198116178
95.8390377775,26.8962381458
93.8519678619,33.4765952971
76.2876577133,17.447905189
53.8600480354,23.5963584478
101.17824831,43.5943033795
2.71295425743,33.8998283581
30.4688800157,17.4222504729
29.7028323299,20.1123147136
3.75462491692,27.5468984689
24.6831437832,17.4435139159
4.93356353444,25.0827037318
17.4635625305,15.6668007755
0.172554329751,45.7146197573
34.2981932681,22.8723857961
103.42500845,55.221745512
21.996663373,23.7866931111
7.41558027175,28.0558876631
104.272490129,52.3384128641
49.2500062127,26.1045988383
52.3945191264,28.4261162074
46.9835494898,32.4364079718
1.54761875995,45.3809498085
13.2262774358,34.0924756353
22.9493116914,18.9928325584
43.6178323226,30.1293871503
44.1341685677,25.5747715529
15.712920902,25.5823532967
10.0875061742,38.4246676044
15.6127867405,10.2537565857
95.959729825,37.122466479
75.3510420989,21.8036315576
83.6089843901,23.3279941089
95.2944278176,27.3532105924
25.8918426354,22.0602007532
44.9853411281,23.7450303043
37.8491336993,27.0054307623
55.1779982696,26.9048232564
24.9064079298,17.9317767828
26.9670995908,10.1390441739
1.33405604171,44.8171561068
68.2059137435,22.5182919226
13.4079205399,17.4937588904
64.9491298173,20.1258294869
7.44935330498,25.363109033
6.72604195588,34.0043487166
44.8771506017,25.6816176043
100.285784953,43.2495302561
87.4001391215,26.7339750403
19.5241532573,21.337038634
67.6380028677,17.9304224311
